"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Total"
2023,"01","Ciutat Vella","01","el Raval","001",1047
2023,"01","Ciutat Vella","01","el Raval","002",424
2023,"01","Ciutat Vella","01","el Raval","003",784
2023,"01","Ciutat Vella","01","el Raval","004",810
2023,"01","Ciutat Vella","01","el Raval","005",665
2023,"01","Ciutat Vella","01","el Raval","006",435
2023,"01","Ciutat Vella","01","el Raval","007",499
2023,"01","Ciutat Vella","01","el Raval","008",653
2023,"01","Ciutat Vella","01","el Raval","009",508
2023,"01","Ciutat Vella","01","el Raval","010",506
2023,"01","Ciutat Vella","01","el Raval","011",694
2023,"01","Ciutat Vella","01","el Raval","012",445
2023,"01","Ciutat Vella","01","el Raval","013",325
2023,"01","Ciutat Vella","01","el Raval","014",370
2023,"01","Ciutat Vella","01","el Raval","015",483
2023,"01","Ciutat Vella","01","el Raval","016",379
2023,"01","Ciutat Vella","01","el Raval","017",512
2023,"01","Ciutat Vella","01","el Raval","018",411
2023,"01","Ciutat Vella","01","el Raval","019",659
2023,"01","Ciutat Vella","01","el Raval","020",605
2023,"01","Ciutat Vella","01","el Raval","021",756
2023,"01","Ciutat Vella","02","el Barri Gòtic","022",522
2023,"01","Ciutat Vella","02","el Barri Gòtic","023",812
2023,"01","Ciutat Vella","02","el Barri Gòtic","025",3420
2023,"01","Ciutat Vella","02","el Barri Gòtic","026",1276
2023,"01","Ciutat Vella","02","el Barri Gòtic","027",1774
2023,"01","Ciutat Vella","02","el Barri Gòtic","028",619
2023,"01","Ciutat Vella","02","el Barri Gòtic","029",476
2023,"01","Ciutat Vella","02","el Barri Gòtic","030",1163
2023,"01","Ciutat Vella","02","el Barri Gòtic","031",712
2023,"01","Ciutat Vella","03","la Barceloneta","032",973
2023,"01","Ciutat Vella","03","la Barceloneta","033",411
2023,"01","Ciutat Vella","03","la Barceloneta","034",354
2023,"01","Ciutat Vella","03","la Barceloneta","035",484
2023,"01","Ciutat Vella","03","la Barceloneta","036",562
2023,"01","Ciutat Vella","03","la Barceloneta","037",516
2023,"01","Ciutat Vella","03","la Barceloneta","038",476
2023,"01","Ciutat Vella","03","la Barceloneta","039",511
2023,"01","Ciutat Vella","03","la Barceloneta","040",429
2023,"01","Ciutat Vella","03","la Barceloneta","041",573
2023,"01","Ciutat Vella","03","la Barceloneta","042",622
2023,"01","Ciutat Vella","04","Sant Pere, Santa Caterina i la Ribera","043",6220
2023,"01","Ciutat Vella","04","Sant Pere, Santa Caterina i la Ribera","044",589
2023,"01","Ciutat Vella","04","Sant Pere, Santa Caterina i la Ribera","045",630
2023,"01","Ciutat Vella","04","Sant Pere, Santa Caterina i la Ribera","046",619
2023,"01","Ciutat Vella","04","Sant Pere, Santa Caterina i la Ribera","047",539
2023,"01","Ciutat Vella","04","Sant Pere, Santa Caterina i la Ribera","048",589
2023,"01","Ciutat Vella","04","Sant Pere, Santa Caterina i la Ribera","049",453
2023,"01","Ciutat Vella","04","Sant Pere, Santa Caterina i la Ribera","050",459
2023,"01","Ciutat Vella","04","Sant Pere, Santa Caterina i la Ribera","051",446
2023,"01","Ciutat Vella","04","Sant Pere, Santa Caterina i la Ribera","052",1039
2023,"01","Ciutat Vella","04","Sant Pere, Santa Caterina i la Ribera","053",602
2023,"01","Ciutat Vella","04","Sant Pere, Santa Caterina i la Ribera","054",407
2023,"01","Ciutat Vella","04","Sant Pere, Santa Caterina i la Ribera","055",506
2023,"02","Eixample","05","el Fort Pienc","001",744
2023,"02","Eixample","05","el Fort Pienc","002",756
2023,"02","Eixample","05","el Fort Pienc","003",474
2023,"02","Eixample","05","el Fort Pienc","004",622
2023,"02","Eixample","05","el Fort Pienc","005",1035
2023,"02","Eixample","05","el Fort Pienc","006",753
2023,"02","Eixample","05","el Fort Pienc","007",570
2023,"02","Eixample","05","el Fort Pienc","008",938
2023,"02","Eixample","05","el Fort Pienc","009",825
2023,"02","Eixample","05","el Fort Pienc","010",573
2023,"02","Eixample","05","el Fort Pienc","011",533
2023,"02","Eixample","05","el Fort Pienc","012",700
2023,"02","Eixample","05","el Fort Pienc","013",624
2023,"02","Eixample","05","el Fort Pienc","014",508
2023,"02","Eixample","05","el Fort Pienc","015",651
2023,"02","Eixample","05","el Fort Pienc","016",804
2023,"02","Eixample","05","el Fort Pienc","017",919
2023,"02","Eixample","05","el Fort Pienc","018",884
2023,"02","Eixample","05","el Fort Pienc","019",940
2023,"02","Eixample","05","el Fort Pienc","020",642
2023,"02","Eixample","06","la Sagrada Família","021",645
2023,"02","Eixample","06","la Sagrada Família","022",574
2023,"02","Eixample","06","la Sagrada Família","023",492
2023,"02","Eixample","06","la Sagrada Família","024",496
2023,"02","Eixample","06","la Sagrada Família","025",459
2023,"02","Eixample","06","la Sagrada Família","026",860
2023,"02","Eixample","06","la Sagrada Família","027",806
2023,"02","Eixample","06","la Sagrada Família","028",1031
2023,"02","Eixample","06","la Sagrada Família","029",513
2023,"02","Eixample","06","la Sagrada Família","030",524
2023,"02","Eixample","06","la Sagrada Família","031",437
2023,"02","Eixample","06","la Sagrada Família","032",466
2023,"02","Eixample","06","la Sagrada Família","033",515
2023,"02","Eixample","06","la Sagrada Família","034",455
2023,"02","Eixample","06","la Sagrada Família","035",553
2023,"02","Eixample","06","la Sagrada Família","036",551
2023,"02","Eixample","06","la Sagrada Família","037",537
2023,"02","Eixample","06","la Sagrada Família","038",1002
2023,"02","Eixample","06","la Sagrada Família","039",629
2023,"02","Eixample","06","la Sagrada Família","040",667
2023,"02","Eixample","06","la Sagrada Família","041",746
2023,"02","Eixample","06","la Sagrada Família","042",888
2023,"02","Eixample","06","la Sagrada Família","043",621
2023,"02","Eixample","06","la Sagrada Família","044",544
2023,"02","Eixample","06","la Sagrada Família","045",501
2023,"02","Eixample","06","la Sagrada Família","046",724
2023,"02","Eixample","06","la Sagrada Família","047",818
2023,"02","Eixample","06","la Sagrada Família","048",499
2023,"02","Eixample","06","la Sagrada Família","049",829
2023,"02","Eixample","06","la Sagrada Família","050",736
2023,"02","Eixample","06","la Sagrada Família","051",862
2023,"02","Eixample","06","la Sagrada Família","052",820
2023,"02","Eixample","06","la Sagrada Família","053",767
2023,"02","Eixample","06","la Sagrada Família","054",877
2023,"02","Eixample","07","la Dreta de l'Eixample","055",819
2023,"02","Eixample","07","la Dreta de l'Eixample","056",654
2023,"02","Eixample","07","la Dreta de l'Eixample","057",694
2023,"02","Eixample","07","la Dreta de l'Eixample","058",688
2023,"02","Eixample","07","la Dreta de l'Eixample","059",768
2023,"02","Eixample","07","la Dreta de l'Eixample","060",834
2023,"02","Eixample","07","la Dreta de l'Eixample","061",658
2023,"02","Eixample","07","la Dreta de l'Eixample","062",801
2023,"02","Eixample","07","la Dreta de l'Eixample","063",804
2023,"02","Eixample","07","la Dreta de l'Eixample","064",878
2023,"02","Eixample","07","la Dreta de l'Eixample","065",946
2023,"02","Eixample","07","la Dreta de l'Eixample","066",852
2023,"02","Eixample","07","la Dreta de l'Eixample","067",764
2023,"02","Eixample","07","la Dreta de l'Eixample","068",790
2023,"02","Eixample","07","la Dreta de l'Eixample","069",684
2023,"02","Eixample","07","la Dreta de l'Eixample","070",833
2023,"02","Eixample","07","la Dreta de l'Eixample","071",970
2023,"02","Eixample","07","la Dreta de l'Eixample","072",782
2023,"02","Eixample","07","la Dreta de l'Eixample","073",845
2023,"02","Eixample","07","la Dreta de l'Eixample","074",716
2023,"02","Eixample","07","la Dreta de l'Eixample","075",720
2023,"02","Eixample","07","la Dreta de l'Eixample","076",1042
2023,"02","Eixample","07","la Dreta de l'Eixample","077",1736
2023,"02","Eixample","07","la Dreta de l'Eixample","078",2234
2023,"02","Eixample","07","la Dreta de l'Eixample","079",1563
2023,"02","Eixample","07","la Dreta de l'Eixample","080",1562
2023,"02","Eixample","07","la Dreta de l'Eixample","081",2044
2023,"02","Eixample","07","la Dreta de l'Eixample","082",888
2023,"02","Eixample","07","la Dreta de l'Eixample","083",2383
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","084",2265
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","085",1191
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","086",1017
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","087",628
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","088",913
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","089",1319
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","090",790
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","091",940
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","092",866
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","093",825
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","094",710
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","095",742
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","096",800
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","097",483
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","098",714
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","099",780
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","100",693
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","101",935
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","102",674
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","103",762
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","104",544
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","105",861
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","106",808
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","107",936
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","108",1041
2023,"02","Eixample","08","l'Antiga Esquerra de l'Eixample","109",1210
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","110",947
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","111",927
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","112",870
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","113",1435
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","114",776
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","115",562
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","116",525
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","117",685
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","118",966
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","119",644
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","120",671
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","121",668
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","122",525
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","123",505
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","124",595
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","125",737
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","126",872
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","127",1227
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","128",523
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","129",763
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","130",707
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","131",531
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","132",582
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","133",404
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","134",691
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","135",840
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","136",433
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","137",609
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","138",954
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","139",692
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","140",967
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","141",565
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","142",799
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","143",651
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","144",606
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","145",509
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","146",629
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","147",882
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","148",841
2023,"02","Eixample","09","la Nova Esquerra de l'Eixample","149",807
2023,"02","Eixample","10","Sant Antoni","150",565
2023,"02","Eixample","10","Sant Antoni","151",608
2023,"02","Eixample","10","Sant Antoni","152",609
2023,"02","Eixample","10","Sant Antoni","153",609
2023,"02","Eixample","10","Sant Antoni","154",440
2023,"02","Eixample","10","Sant Antoni","155",685
2023,"02","Eixample","10","Sant Antoni","156",583
2023,"02","Eixample","10","Sant Antoni","157",466
2023,"02","Eixample","10","Sant Antoni","158",767
2023,"02","Eixample","10","Sant Antoni","159",793
2023,"02","Eixample","10","Sant Antoni","160",878
2023,"02","Eixample","10","Sant Antoni","161",471
2023,"02","Eixample","10","Sant Antoni","162",477
2023,"02","Eixample","10","Sant Antoni","163",838
2023,"02","Eixample","10","Sant Antoni","164",754
2023,"02","Eixample","10","Sant Antoni","165",621
2023,"02","Eixample","10","Sant Antoni","166",806
2023,"02","Eixample","10","Sant Antoni","167",1007
2023,"02","Eixample","10","Sant Antoni","168",855
2023,"02","Eixample","10","Sant Antoni","169",538
2023,"02","Eixample","10","Sant Antoni","170",606
2023,"02","Eixample","10","Sant Antoni","171",571
2023,"02","Eixample","10","Sant Antoni","172",572
2023,"02","Eixample","10","Sant Antoni","173",646
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","001",647
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","002",770
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","003",550
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","004",602
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","005",474
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","006",607
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","007",603
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","008",420
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","009",467
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","010",625
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","011",564
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","012",734
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","013",600
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","014",609
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","015",893
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","016",357
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","017",524
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","018",576
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","019",494
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","020",665
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","021",412
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","022",542
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","023",649
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","024",956
2023,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","NC",2
2023,"03","Sants-Montjuïc","12","la Marina del Prat Vermell - AEI Zona Franca","025",14920
2023,"03","Sants-Montjuïc","13","la Marina de Port","026",476
2023,"03","Sants-Montjuïc","13","la Marina de Port","027",784
2023,"03","Sants-Montjuïc","13","la Marina de Port","028",1148
2023,"03","Sants-Montjuïc","13","la Marina de Port","029",518
2023,"03","Sants-Montjuïc","13","la Marina de Port","030",857
2023,"03","Sants-Montjuïc","13","la Marina de Port","031",1210
2023,"03","Sants-Montjuïc","13","la Marina de Port","032",796
2023,"03","Sants-Montjuïc","13","la Marina de Port","033",540
2023,"03","Sants-Montjuïc","13","la Marina de Port","034",829
2023,"03","Sants-Montjuïc","13","la Marina de Port","035",1184
2023,"03","Sants-Montjuïc","13","la Marina de Port","036",1114
2023,"03","Sants-Montjuïc","13","la Marina de Port","037",508
2023,"03","Sants-Montjuïc","13","la Marina de Port","038",510
2023,"03","Sants-Montjuïc","13","la Marina de Port","039",925
2023,"03","Sants-Montjuïc","13","la Marina de Port","211",770
2023,"03","Sants-Montjuïc","13","la Marina de Port","212",975
2023,"03","Sants-Montjuïc","13","la Marina de Port","213",952
2023,"03","Sants-Montjuïc","14","la Font de la Guatlla","040",914
2023,"03","Sants-Montjuïc","14","la Font de la Guatlla","041",621
2023,"03","Sants-Montjuïc","14","la Font de la Guatlla","042",688
2023,"03","Sants-Montjuïc","14","la Font de la Guatlla","043",702
2023,"03","Sants-Montjuïc","14","la Font de la Guatlla","044",792
2023,"03","Sants-Montjuïc","14","la Font de la Guatlla","045",522
2023,"03","Sants-Montjuïc","14","la Font de la Guatlla","046",697
2023,"03","Sants-Montjuïc","15","Hostafrancs","047",756
2023,"03","Sants-Montjuïc","15","Hostafrancs","048",746
2023,"03","Sants-Montjuïc","15","Hostafrancs","049",669
2023,"03","Sants-Montjuïc","15","Hostafrancs","050",615
2023,"03","Sants-Montjuïc","15","Hostafrancs","051",675
2023,"03","Sants-Montjuïc","15","Hostafrancs","052",485
2023,"03","Sants-Montjuïc","15","Hostafrancs","053",807
2023,"03","Sants-Montjuïc","15","Hostafrancs","054",732
2023,"03","Sants-Montjuïc","15","Hostafrancs","055",652
2023,"03","Sants-Montjuïc","15","Hostafrancs","056",436
2023,"03","Sants-Montjuïc","16","la Bordeta","057",626
2023,"03","Sants-Montjuïc","16","la Bordeta","058",698
2023,"03","Sants-Montjuïc","16","la Bordeta","059",497
2023,"03","Sants-Montjuïc","16","la Bordeta","060",586
2023,"03","Sants-Montjuïc","16","la Bordeta","061",403
2023,"03","Sants-Montjuïc","16","la Bordeta","062",639
2023,"03","Sants-Montjuïc","16","la Bordeta","063",718
2023,"03","Sants-Montjuïc","16","la Bordeta","064",739
2023,"03","Sants-Montjuïc","16","la Bordeta","065",713
2023,"03","Sants-Montjuïc","16","la Bordeta","066",1037
2023,"03","Sants-Montjuïc","16","la Bordeta","067",785
2023,"03","Sants-Montjuïc","16","la Bordeta","068",457
2023,"03","Sants-Montjuïc","16","la Bordeta","069",566
2023,"03","Sants-Montjuïc","17","Sants - Badal","070",560
2023,"03","Sants-Montjuïc","17","Sants - Badal","071",449
2023,"03","Sants-Montjuïc","17","Sants - Badal","072",489
2023,"03","Sants-Montjuïc","17","Sants - Badal","073",623
2023,"03","Sants-Montjuïc","17","Sants - Badal","074",766
2023,"03","Sants-Montjuïc","17","Sants - Badal","075",679
2023,"03","Sants-Montjuïc","17","Sants - Badal","076",423
2023,"03","Sants-Montjuïc","17","Sants - Badal","077",512
2023,"03","Sants-Montjuïc","17","Sants - Badal","078",652
2023,"03","Sants-Montjuïc","17","Sants - Badal","079",619
2023,"03","Sants-Montjuïc","17","Sants - Badal","080",629
2023,"03","Sants-Montjuïc","17","Sants - Badal","081",823
2023,"03","Sants-Montjuïc","17","Sants - Badal","082",895
2023,"03","Sants-Montjuïc","17","Sants - Badal","083",622
2023,"03","Sants-Montjuïc","17","Sants - Badal","084",700
2023,"03","Sants-Montjuïc","17","Sants - Badal","085",639
2023,"03","Sants-Montjuïc","18","Sants","086",712
2023,"03","Sants-Montjuïc","18","Sants","087",644
2023,"03","Sants-Montjuïc","18","Sants","088",626
2023,"03","Sants-Montjuïc","18","Sants","089",578
2023,"03","Sants-Montjuïc","18","Sants","090",394
2023,"03","Sants-Montjuïc","18","Sants","091",616
2023,"03","Sants-Montjuïc","18","Sants","092",544
2023,"03","Sants-Montjuïc","18","Sants","093",739
2023,"03","Sants-Montjuïc","18","Sants","094",451
2023,"03","Sants-Montjuïc","18","Sants","095",633
2023,"03","Sants-Montjuïc","18","Sants","096",610
2023,"03","Sants-Montjuïc","18","Sants","097",515
2023,"03","Sants-Montjuïc","18","Sants","098",502
2023,"03","Sants-Montjuïc","18","Sants","099",361
2023,"03","Sants-Montjuïc","18","Sants","100",481
2023,"03","Sants-Montjuïc","18","Sants","101",553
2023,"03","Sants-Montjuïc","18","Sants","102",537
2023,"03","Sants-Montjuïc","18","Sants","103",458
2023,"03","Sants-Montjuïc","18","Sants","104",546
2023,"03","Sants-Montjuïc","18","Sants","105",435
2023,"03","Sants-Montjuïc","18","Sants","106",521
2023,"03","Sants-Montjuïc","18","Sants","107",745
2023,"03","Sants-Montjuïc","18","Sants","108",669
2023,"03","Sants-Montjuïc","18","Sants","109",660
2023,"03","Sants-Montjuïc","18","Sants","110",699
2023,"03","Sants-Montjuïc","18","Sants","111",592
2023,"03","Sants-Montjuïc","18","Sants","112",865
2023,"03","Sants-Montjuïc","18","Sants","113",786
2023,"03","Sants-Montjuïc","18","Sants","114",827
2023,"04","Les Corts","19","les Corts","001",610
2023,"04","Les Corts","19","les Corts","002",1575
2023,"04","Les Corts","19","les Corts","003",585
2023,"04","Les Corts","19","les Corts","004",518
2023,"04","Les Corts","19","les Corts","005",585
2023,"04","Les Corts","19","les Corts","006",534
2023,"04","Les Corts","19","les Corts","007",491
2023,"04","Les Corts","19","les Corts","008",468
2023,"04","Les Corts","19","les Corts","009",673
2023,"04","Les Corts","19","les Corts","010",458
2023,"04","Les Corts","19","les Corts","011",922
2023,"04","Les Corts","19","les Corts","012",790
2023,"04","Les Corts","19","les Corts","013",741
2023,"04","Les Corts","19","les Corts","014",355
2023,"04","Les Corts","19","les Corts","015",920
2023,"04","Les Corts","19","les Corts","016",582
2023,"04","Les Corts","19","les Corts","017",681
2023,"04","Les Corts","19","les Corts","018",857
2023,"04","Les Corts","19","les Corts","019",928
2023,"04","Les Corts","19","les Corts","020",809
2023,"04","Les Corts","19","les Corts","021",1609
2023,"04","Les Corts","19","les Corts","022",918
2023,"04","Les Corts","19","les Corts","023",1116
2023,"04","Les Corts","19","les Corts","024",1508
2023,"04","Les Corts","19","les Corts","025",626
2023,"04","Les Corts","19","les Corts","026",629
2023,"04","Les Corts","19","les Corts","027",702
2023,"04","Les Corts","19","les Corts","028",661
2023,"04","Les Corts","19","les Corts","029",1166
2023,"04","Les Corts","19","les Corts","030",940
2023,"04","Les Corts","19","les Corts","031",764
2023,"04","Les Corts","19","les Corts","032",778
2023,"04","Les Corts","19","les Corts","033",588
2023,"04","Les Corts","19","les Corts","034",841
2023,"04","Les Corts","19","les Corts","035",800
2023,"04","Les Corts","20","la Maternitat i Sant Ramon","036",708
2023,"04","Les Corts","20","la Maternitat i Sant Ramon","037",1151
2023,"04","Les Corts","20","la Maternitat i Sant Ramon","038",732
2023,"04","Les Corts","20","la Maternitat i Sant Ramon","039",652
2023,"04","Les Corts","20","la Maternitat i Sant Ramon","040",651
2023,"04","Les Corts","20","la Maternitat i Sant Ramon","041",590
2023,"04","Les Corts","20","la Maternitat i Sant Ramon","042",770
2023,"04","Les Corts","20","la Maternitat i Sant Ramon","043",969
2023,"04","Les Corts","20","la Maternitat i Sant Ramon","044",852
2023,"04","Les Corts","20","la Maternitat i Sant Ramon","045",738
2023,"04","Les Corts","20","la Maternitat i Sant Ramon","046",1597
2023,"04","Les Corts","20","la Maternitat i Sant Ramon","047",1096
2023,"04","Les Corts","20","la Maternitat i Sant Ramon","048",853
2023,"04","Les Corts","20","la Maternitat i Sant Ramon","049",959
2023,"04","Les Corts","20","la Maternitat i Sant Ramon","084",837
2023,"04","Les Corts","21","Pedralbes","050",1526
2023,"04","Les Corts","21","Pedralbes","051",1007
2023,"04","Les Corts","21","Pedralbes","052",1984
2023,"04","Les Corts","21","Pedralbes","053",1066
2023,"04","Les Corts","21","Pedralbes","054",850
2023,"04","Les Corts","21","Pedralbes","055",1515
2023,"04","Les Corts","21","Pedralbes","056",1540
2023,"05","Sarrià-St. Gervasi","22","Vallvidrera, el Tibidabo i les Planes","001",1179
2023,"05","Sarrià-St. Gervasi","22","Vallvidrera, el Tibidabo i les Planes","002",1198
2023,"05","Sarrià-St. Gervasi","22","Vallvidrera, el Tibidabo i les Planes","003",995
2023,"05","Sarrià-St. Gervasi","23","Sarrià","004",925
2023,"05","Sarrià-St. Gervasi","23","Sarrià","005",863
2023,"05","Sarrià-St. Gervasi","23","Sarrià","006",1505
2023,"05","Sarrià-St. Gervasi","23","Sarrià","007",1018
2023,"05","Sarrià-St. Gervasi","23","Sarrià","008",1068
2023,"05","Sarrià-St. Gervasi","23","Sarrià","009",1090
2023,"05","Sarrià-St. Gervasi","23","Sarrià","010",964
2023,"05","Sarrià-St. Gervasi","23","Sarrià","011",842
2023,"05","Sarrià-St. Gervasi","23","Sarrià","012",935
2023,"05","Sarrià-St. Gervasi","23","Sarrià","013",1074
2023,"05","Sarrià-St. Gervasi","23","Sarrià","014",1110
2023,"05","Sarrià-St. Gervasi","23","Sarrià","015",887
2023,"05","Sarrià-St. Gervasi","23","Sarrià","016",995
2023,"05","Sarrià-St. Gervasi","23","Sarrià","017",1354
2023,"05","Sarrià-St. Gervasi","23","Sarrià","018",861
2023,"05","Sarrià-St. Gervasi","23","Sarrià","019",1231
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","020",801
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","021",756
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","022",1337
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","023",951
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","024",1558
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","025",1091
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","026",1230
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","027",1132
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","028",1190
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","029",1492
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","030",1169
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","031",1733
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","032",1369
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","033",1101
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","034",695
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","035",881
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","036",1216
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","037",885
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","038",901
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","039",1087
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","040",861
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","041",1013
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","042",734
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","043",882
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","044",793
